TagID,Latitude,Longitude,Address,Sign,GPS_Latitude,GPS_Longitude,Count,Time
0x08142015098a308000000022,unknown,unknown,unknown,unknown,0,0,11,"Mon, 01 Aug 2016 23:06:08 GMT"
0x300833b2ddd9014035050000,unknown,unknown,unknown,unknown,0,0,65,"Mon, 01 Aug 2016 23:06:08 GMT"
0x301000000000000000007de7,unknown,unknown,unknown,unknown,0,0,16,"Mon, 01 Aug 2016 23:06:07 GMT"
0x100000000000000000000002,30.642829,-96.4741,Avenue A - Third St,Yield,0,0,6,"Mon, 01 Aug 2016 23:06:07 GMT"
0xe2002100200054ce14460272,unknown,unknown,unknown,unknown,0,0,9,"Mon, 01 Aug 2016 23:06:08 GMT"
